ID,漁港名,フリガナ,区分,住所,緯度,経度,補足
4910703,亀津,ｶﾒﾂ,1,大島郡徳之島町,27.729998,129.021803,
4910708,前泊,ﾏｴﾄﾞﾏﾘ,1,大島郡伊仙町,27.707221,128.898203,
4910710,松原,ﾏﾂﾊﾞﾗ,1,大島郡天城町,27.857204,128.889867,
4910713,内喜名,ﾅｲｷﾅ,1,大島郡和泊町,27.397527,128.595179,
4910725,沖泊,ｵｷﾄﾞﾏﾘ,1,大島郡知名町,27.39809615,128.5542283,
4910740,茶花,ﾁｬﾊﾞﾅ,1,大島郡与論町,27.050339,128.412423,
4910750,麦屋,ﾑｷﾞﾔ,1,大島郡与論町,27.01939052,128.4491159,
4920010,名護,ﾅｺﾞ,2,出水市,32.12393562,130.3279715,
4920030,幣串,ﾍｸﾞｼ,2,出水郡長島町（獅子島）,32.261743,130.227709,
4920035,葛輪,ｸｽﾞﾜ,2,出水郡長島町,32.257577,130.186046,
4920040,茅屋,ﾎﾞﾔ,2,出水郡長島町,32.213414,130.126052,
4920050,平良,ﾀｲﾗ,2,薩摩川内市（中甑島）,31.804288,129.841087,
4920060,藺牟田,ｲﾑﾀ,2,薩摩川内市（下甑島）,31.777901,129.794426,
4920070,羽島,ﾊｼﾏ,2,いちき串木野市,31.753467,130.202724,
4920075,戸崎,ﾄｻｷ,2,いちき串木野市,31.66095519,130.3007082,
4920080,江口,ｴｸﾞﾁ,2,日置市,31.652091,130.31716,
4920090,小湊(万世),ｺﾐﾅﾄ(ﾊﾞﾝｾｲ),2,南さつま市,31.420172,130.254949,
4920100,片浦,ｶﾀｳﾗ,2,南さつま市,31.417393,130.184401,
4920110,野間池,ﾉﾏｲｹ,2,南さつま市,31.417947,130.134405,
4920115,秋目,ｱｷﾒ,2,南さつま市,31.356289,130.199401,
4920120,久志,ｸｼ,2,南さつま市,31.306295,130.220233,
4920130,頴娃,ｴｲ,2,南九州市,31.250471,130.441604,
4920140,川尻,ｶﾜｼﾞﾘ,2,指宿市,31.17661642,130.5551954,
4920150,今和泉,ｲﾏｲｽﾞﾐ,2,指宿市,31.294358,130.601589,
4920160,谷山,ﾀﾆﾔﾏ,2,鹿児島市,31.522942,130.529368,
4920165,牛根麓,ｳｼﾈﾌﾓﾄ,2,"
",,,
4920170,境,ｻｶｲ,2,,31.616549,130.795453,
4920180,海潟,ｶｲｶﾞﾀ,2,,31.53067349,130.6992676,
4920190,伊座敷,ｲｻﾞｼｷ,2,,31.09716,130.691029,
4920200,庄司浦,ｼｮｳｼﾞｳﾗ,2,,30.718598,131.074339,
4920210,住吉,ｽﾐﾖｼ,2,,30.663601,130.942407,
4930010,枕崎,ﾏｸﾗｻﾞｷ,特3,,31.26194184,130.2938336,
4930015,薄井,ｳｽｲ,3,,32.225081,130.176047,
4930020,阿久根,ｱｸﾈ,3,,32.02171913,130.187848,
4930030,串木野,ｸｼｷﾉ,3,,31.712362,130.256053,
4930040,山川,ﾔﾏｶﾞﾜ,3,,31.205203,130.64492,
4940010,中甑,ﾅｶｺｼｷ,4,,31.83123,129.856642,
4940020,手打,ﾃｳﾁ,4,,31.634027,129.704993,
4940030,宇治,ｳｼﾞ,4,,31.201572,129.472246,
4940040,坊泊,ﾎﾞｳﾄﾞﾏﾘ,4,,31.268522,130.227733,
4940050,内之浦,ｳﾁﾉｳﾗ,4,,31.278536,131.084324,
4940060,浦田,ｳﾗﾀ,4,,30.82490669,131.0429217,
4940070,熊野,ｸﾏﾉ,4,,30.462791,130.961021,
4940080,一湊,ｲｯｿｳ,4,,30.457505,130.49134,
4940090,口永良部,ｸﾁｴﾗﾌﾞ,4,,30.460278,130.191088,
4940095,西之浜,ﾆｼﾉﾊﾏ,4,,29.993101,129.912512,
4940100,前籠,ﾏｴｺﾞﾓﾘ,4,,29.158458,129.205926,
4940103,宇宿,ｳｼｭｸ,4,,28.446599,129.715618,
4940105,大熊,ﾀﾞｲｸﾏ,4,,28.40299,129.518691,
4940110,古仁屋,ｺﾆﾔ,4,,28.14175346,129.3142976,
4940120,早町,ｿｳﾏﾁ,4,,28.333005,130.005596,
4940130,知名,ﾁﾅ,4,,27.328367,128.564905,
