ID,漁港名,フリガナ,区分,住所,緯度,経度,補足
4710810,中越,ﾅｶｺﾞｼ,1,佐伯市,32.93269361,132.0035033,
4710820,島江,ｼﾏｴ,1,佐伯市,32.93755313,132.0188259,
4710830,猿戸,ｻﾙﾄﾞ,1,佐伯市,32.94309,132.034474,
4710840,丹賀,ﾀﾝｶﾞ,1,佐伯市,32.94853691,132.0495672,
4710850,梶寄,ｶｼﾞﾖｾ,1,佐伯市,32.94641506,132.0698757,
4710860,間越,ﾊｻﾞｺ,1,佐伯市,32.935036,132.039197,
4710870,小浦,ｺｳﾗ,1,佐伯市,32.9189424,131.9929944,
4710900,尾浦,ｵｳﾗ,1,佐伯市,32.866986,131.974204,
4710910,元猿,ﾓﾄｻﾙ,1,佐伯市,32.80465585,131.9634431,
4710920,屋形島,ﾔｶﾀｼﾞﾏ,1,佐伯市（屋形島）,32.77612164,131.9207866,
4710930,深島,ﾌｶｼﾏ,1,佐伯市（深島）,32.72282698,131.928951,
4710940,葛原,ｶｽﾞﾗﾊﾗ,1,佐伯市,32.775883,131.871716,
4710950,波当津,ﾊﾄｳﾂﾞ,1,佐伯市,32.75082327,131.8731041,
4720010,小祝,ｺｲﾜｲ,2,中津市,33.62153644,131.1914492,
4720020,長洲,ﾅｶﾞｽ,2,宇佐市,33.57983632,131.3694961,
4720030,香々地,ｶｶﾁﾞ,2,豊後高田市,33.673274,131.521722,
4720040,竹田津,ﾀｹﾀﾂﾞ,2,国東市,33.6756592,131.5699557,
4720043,安岐,ｱｷ,2,国東市,33.463859,131.726987,
4720044,美濃崎,ﾐﾉｻｷ,2,国東市,33.406364,131.695325,
4720045,加貫,ｶﾇｷ,2,杵築市,33.376089,131.638386,
4720047,大神,ｵｵｶﾞ,2,杵築市,33.35336052,131.5826376,
4720050,大分,ｵｵｲﾀ,2,速見郡日出町,33.25358962,131.6068919,
4720055,佐志生,ｻｼｳ,2,大分市,33.175004,131.829764,
4720060,臼杵,ｳｽｷ,2,臼杵市,33.121954,131.827544,
4720070,四浦,ﾖｳﾗ,2,臼杵市,33.06903567,131.9885866,
4720090,大島,ｵｵｼﾏ,2,津久見市,32.966977,132.068359,
4720100,色宮,ｲﾛﾐﾔ,2,佐伯市（大島）,32.89242245,131.9920943,
4720105,入津,ﾆｭｳﾂﾞ,2,佐伯市,32.81995475,131.9633424,
4720107,灘内,ﾅﾀﾞｳﾁ,2,佐伯市,32.80405561,131.8923499,
4720110,亀川,ｶﾒｶﾞﾜ,2,佐伯市,33.327757,131.497011,
4730005,松浦,ﾏﾂｳﾗ,3,別府市,32.94734035,131.9616538,
4730010,蒲江,ｶﾏｴ,3,佐伯市,32.79979441,131.9223848,
4740010,佐賀関,ｻｶﾞﾉｾｷ,4,佐伯市,33.245552,131.878369,
4740020,保戸島,ﾎﾄｼﾞﾏ,4,津久見市（保戸島）,33.10414993,132.0058572,
